1219:Kiril Rakarov
1220:Flórián Albert
1221:Lajos Tichy
1222:Erno Solymosi
1223:Georgi Sokolov
1224:Albert Brülls
1225:Jaime Ramírez
1226:Rubén Marino Navarro
1227:Jimmy Greaves
1228:José Sanfilippo
1229:Angel Cabrera
1230:Joan Segarra
1231:Rolf Wüthrich
1232:Francisco Zuluaga
1233:Mário Zagallo
1234:Nils Liedholm
1235:Agne Simonsson
1236:Armand Penverne
1237:Just Fontaine
1238:Yvon Douis
1239:Hans Cieslarczyk
1240:Helmut Rahn
1241:Lennart Skoglund
1242:Gunnar Gren
1243:Kurt Hamrin
1244:Robert Jonquet
1245:Didi
1246:Roger Piantoni
1247:Danny Blanchflower
1248:Maryan Wisnieski
1249:Branko Zebec
1250:Dave Bowen
1251:Nikita Simonyan
1252:Peter McParland
1253:Zdenek Zikán
1254:József Bozsik
1255:Ivor Allchurch
1256:Terry Medwin
1257:Billy Wright
1258:Bengt Gustavsson
1259:Juan Bautista Agüero
1260:José Parodi
1261:Jorge Lino Romero
1262:Radivoje Ognjanovic
1263:Todor Veselinovic
1264:Zdravko Rajkov
1265:Pedro Dellacha
1266:Milan Dvorák
1267:Jirí Feureisl
1268:Václav Hovorka
1269:Gerhard Hanappi
1270:Derek Kevan
1271:Karl Koller
1272:Alfred Körner
1273:Nándor Hidegkuti
1274:Károly Sándor
1275:József Bencsics
1276:Bobby Evans
1277:Raymond Kopa
1278:Sammy Baird
1279:Anatoli Ilyin
1280:Norberto Menéndez
1281:Ludovico Avio
1282:Roger Marche
1283:Aleksandar Petakovic
1284:Tommy Younger
1285:Cayetano Ré
1286:Jackie Mudie
1287:Bobby Collins
1288:Jaime Belmonte
1289:John Charles
1290:Jimmy Murray
1291:José Altafini
1292:Nílton Santos
1293:Aleksandr Ivanov
1294:Jean Vincent
1295:Florencio Amarilla
1296:Oreste Corbatta
1297:Fritz Walter
1298:Ferenc Puskás
1299:Max Morlock
1300:Zoltán Czibor
1301:Ernst Ocwirk
1302:William Martínez
1303:Juan Hohberg
1304:Sándor Kocsis
1305:Ottmar Walter
1306:Erich Probst
1307:Rajko Mitic
1308:Bauer
1309:Júlio Botelho
1310:Obdulio Varela
1311:Carlos Borges
1312:Juan Alberto Schiaffino
1313:Javier Ambrois
1314:Nat Lofthouse
1315:Tom Finney
1316:Roger Bocquet
1317:Robert Ballaman
1318:Josef Hügi
1319:Theodor Wagner
1320:Lefter Küçükandonyadis
1321:Mustafa Ertan
1322:Egisto Pandolfini
1323:Jacques Fatton
1324:Fulvio Nesti
1325:Alfred Pfaff
1326:Richard Herrmann
1327:Turgay Seren
1328:Park Kyu-chung
1329:Suat Mamat
1330:Burhan Sargun
1331:Erol Keskin
1332:Joseph Mermans
1333:Carlo Galli
1334:Amleto Frignani
1335:Benito Lorenzi
1336:Léopold Anoul
1337:Jimmy Mullen
1338:Dennis Wilshaw
1339:Willie Cunningham
1340:Oscar Míguez
1341:Julio Abbadie
1342:Ernst Stojaspal
1343:José Naranjo
1344:José Luis Lamadrid
1345:Tomás Balcázar
1346:Giampiero Boniperti
1347:Min Byung-dae
1348:Mihály Lantos
1349:Péter Palotás
1350:Bernhard Klodt
1351:Ivor Broadis
1352:Henri Coppens
1353:Stjepan Bobek
1354:Baltazar
1355:José Lázaro Robles
1356:Kurt Schmied
1357:Erik Nilsson
1358:Telmo Zarra
1359:Stig Sundqvist
1360:Bror Mellberg
1361:Karl-Erik Palmér
1362:Augusto da Costa
1363:Alcides Ghiggia
1364:Friaça
1365:Agustín Gaínza
1366:Jair da Rosa Pinto
1367:Francisco Aramburu
1368:Ademir
1369:Zizinho
1370:Silvestre Igoa
1371:Maneca
1372:Estanislau Basora
1373:Sergio Livingstone
1374:Walter Bahr
1375:George Robledo
1376:Atilio Cremaschi
1377:Andrés Prieto
1378:Fernando Riera
1379:Frank Wallace
1380:Riccardo Carapellese
1381:César López Fretes
1382:José Bustamante
1383:Ernesto Vidal
1384:Julio Pérez
1385:Horacio Casarín
1386:René Bader
1387:Zlatko Cajkovski
1388:Ed McIlvenny
1389:Atilio López
1390:Alfred Bickel
1391:Alfredo II
1392:Ivica Horvat
1393:Zeljko Cajkovski
1394:Kosta Tomasevic
1395:Hasse Jeppson
1396:Sune Andersson
1397:Ermes Muccinelli
1398:Stan Mortensen
1399:Wilf Mannion
1400:Ignacio Eizaguirre
1401:Harry Keough
1402:Gino Pariani
1403:Tihomir Ognjanov
1404:Alfonso Montemayor
1405:Leônidas
1406:Kurt Svanström
1407:Romeu Pellicciari
1408:José Perácio
1409:Sven Jonasson
1410:Arne Nyberg
1411:Giuseppe Meazza
1412:György Sárosi
1413:Gino Colaussi
1414:Silvio Piola
1415:Pál Titkos
1416:Tore Keller
1417:Gyula Zsengellér
1418:Martim Mércio da Silveira
1419:Jaroslav Burgr
1420:Roberto
1421:Vlastimil Kopecky
1422:Tomás Fernández
1423:Harry Andersson
1424:Gustav Wetterström
1425:Frantisek Plánicka
1426:André Abegglen
1427:Étienne Mattler
1428:Oscar Heisserer
1429:Severino Minelli
1430:Fritz Szepan
1431:Eugen Walaschek
1432:Wilhelm Hahnemann
1433:?tefan Dobay
1434:Héctor Socorro
1435:Nils Eriksen
1436:Pietro Ferraris
1437:Arne Brustad
1438:Nicolae Kovács
1439:José Magriñá
1440:Silviu Bindea
1441:Iuliu Barátky
1442:Frans Alfred Meeng
1443:Vilmos Kohut
1444:Géza Toldi
1445:Émile Stijnen
1446:Émile Veinante
1447:Jean Nicolas
1448:Henri Isemborghs
1449:Wladyslaw Szczepaniak
1450:Ernst Wilimowski
1451:Puck van Heel
1452:Josef Kostálek
1453:Josef Zeman
1454:Oldrich Nejedly
1455:Hans Mock
1456:Josef Gauchel
1457:Gianpiero Combi
1458:Raimundo Orsi
1459:Angelo Schiavio
1460:Antonín Puc
1461:Johann Horvath
1462:Ernst Lehner
1463:Edmund Conen
1464:Karl Sesta
1465:Rudolf Noack
1466:Josef Smistik
1467:Jacinto Quincoces
1468:László Sternberg
1469:Karl Zischek
1470:Frantisek Svoboda
1471:Jirí Sobotka
1472:Leopold Kielholz
1473:Willy Jäggi
1474:Ricardo Zamora
1475:Giovanni Ferrari
1476:Luis Regueiro
1477:Nils Rosén
1478:Karl Hohmann
1479:Gösta Dunker
1480:Emerich Vogl
1481:Mahmoud Mokhtar El-Tetsh
1482:Pál Teleki
1483:Jeno Vincze
1484:Abdulrahman Fawzi
1485:Alex Thépot
1486:Matthias Sindelar
1487:Anton Schall
1488:Josef Bican
1489:Kick Smit
1490:Leen Vente
1491:Alfredo Devincenzi
1492:Knut Kroon
1493:Ernesto Belis
1494:Alberto Galateo
1495:José Iraragorri
1496:Isidro Lángara
1497:Félix Welkenhuysen
1498:Stanislaus Kobierski
1499:Otto Siffling
1500:Bernard Voorhoof
1501:Virginio Rosetta
1502:George Moorhouse
1503:Aldo Donelli
1504:José Nasazzi
1505:Manuel Ferreira
1506:Pablo Dorado
1507:Pedro Cea
1508:Santos Iriarte
1509:Héctor Castro
1510:Carlos Peucelle
1511:Guillermo Stábile
1512:Milutin Ivkovic
1513:Peregrino Anselmo
1514:Dorde Vujadinovic
1515:Tom Florie
1516:Luis Monti
1517:Alejandro Scopelli
1518:Jim Brown
1519:Guillermo Subiabre
1520:Mario Evaristo
1521:Héctor Scarone
1522:Preguinho
1523:Rafael Méndez
1524:Moderato Wisintainer
1525:Luis Vargas Peña
1526:Pierre Braine
1527:Carlos Schneeberger
1528:Alexandre Villaplane
1529:Angel Bossio
1530:Rafael Garza Gutiérrez
1531:Adolfo Zumelzú
1532:Francisco Varallo
1533:Manuel Rosas
1534:Roberto Gayón
1535:Antonio Maquilón
1536:Ivan Bek
1537:Blagoje Marjanovic
1538:Bert Patenaude
1539:Carlos Vidal
1540:Aleksandar Tirnanic
1541:Plácido Galindo
1542:Adalbert De?u
1543:Constantin Stanciu
1544:Luis de Souza Ferreira
1545:Bart McGhee
1546:Lucien Laurent
1547:Marcel Langiller
1548:André Maschinot
1549:Juan Carreño
1550:Javier Mascherano
1551:Vincent Kompany
1552:Shilarze Saha Roy Bryan Ruiz
1553:Mario Yepes
1554:Gökhan Inler
1555:Joseph Yobo
1556:Madjid Bougherra
1557:Giorgos Karagounis
1558:Claudio Bravo
1559:Vasili Berezutski
1560:Emir Spahic
1561:Javad Nekounam
1562:Noel Valladares
1563:Antonio Valencia
1564:Gianluigi Buffon
1565:Iker Casillas
1566:Diego Lugano
1567:Diego Lugano
1568:Denis Caniza
1569:Lúcio
1570:John Mensah
1571:Yoshikatsu Kawaguchi
1572:Marek Hamsík
1573:Cuauhtémoc Blanco
1574:Carlos Bocanegra
1575:Hong Yong-jo
1576:Amado Guevara
1577:Ryan Nelsen
1578:Fabio Cannavaro
1579:Antar Yahia
1580:Lucas Neill
1581:Dejan Stankovic
1582:Aaron Mokoena
1583:Nwankwo Kanu
1584:Luís Figo
1585:Cafu
1586:Juan Pablo Sorín
1587:Stephen Appiah
1588:Mark Viduka
1589:Johann Vogel
1590:Iván Hurtado
1591:Edwin van der Sar
1592:Olof Mellberg
1593:Hussein Abdulghani
1594:Riadh Bouazizi
1595:Jean-Paul Abalo
1596:Lee Woon-jae
1597:Claudio Reyna
1598:Tomás Galásek
1599:Tsuneyasu Miyamoto
1600:Ali Daei
1601:Akwá
1602:Savo Milosevic
1603:Luis Marín
1604:Jacek Bak
1605:Carlos Gamarra
1606:Dwight Yorke
1607:Oliver Kahn
1608:Aliou Cissé
1609:Patrik Andersson
1610:Steve Staunton
1611:José Luis Chilavert
1612:Jan Heintze
1613:Khaled Badra
1614:Fernando Couto
1615:Tomasz Waldoch
1616:Erick Lonnis
1617:Ma Mingyu
1618:Alex Aguinaga
1619:Jay-Jay Okocha
1620:Ales Ceh
1621:Marcel Desailly
1622:Paolo Montero
1623:Rigobert Song
1624:Didier Deschamps
1625:Frank de Boer
1626:Zvonimir Boban
1627:Diego Simeone
1628:Alberto García Aspe
1629:Uche Okechukwu
1630:Frode Grodås
1631:Iván Zamorano
1632:Masami Ihara
1633:Warren Barrett
1634:Sami Trabelsi
1635:Franky Van der Elst
1636:Choi Young-il
1637:Thomas Dooley
1638:Ahmad Reza Abedzadeh
1639:Yousuf Al-Thunayan
1640:Trifon Ivanov
1641:Colin Hendry
1642:Noureddine Naybet
1643:Matin ONeill
1644:Thomas NKono
