871:Khalil Allawi
872:Fernando Quirarte
873:Fernando Gomes
874:Diamantino Miranda
875:Abderrazak Khairi
876:Abdelkrim Merry
877:Park Chang-sun
878:Choi Soon-ho
879:Huh Jung-moo
880:Alessandro Altobelli
881:Oleh Blokhin
882:Bruce Wilson
883:Oleh Blokhin
884:Imre Garaba
885:Jean Tigana
886:Dominique Rocheteau
887:Graeme Souness
888:Klaus Allofs
889:Gordon Strachan
890:Raad Hammoudi
891:Ahmed Radhi
892:Eduardo Acevedo
893:Preben Elkjær
894:Søren Lerby
895:Michael Laudrup
896:Jesper Olsen
897:Luis Flores
898:Julio César Romero
899:Colin Clarke
900:Antal Nagy
901:Márton Esterházy
902:Lajos Détári
903:Luis Fernández
904:Vasyl Rats
905:Kim Jong-boo
906:Plamen Getov
907:Antonio Alzamendi
908:Erwin Vandenbergh
909:Hugo Sánchez
910:Djamel Zidane
911:Norman Whiteside
912:Manuel Bento
913:Pavlo Yakovenko
914:Sergei Aleinikov
915:Ivan Yaremchuk
916:Sergey Rodionov
917:Oscar Ruggeri
918:Park Chang-sun
919:Sócrates
920:Dino Zoff
921:Paolo Rossi
922:Marco Tardelli
923:Paul Breitner
924:Władysław Żmuda
925:Marius Trésor
926:Andrzej Szarmach
927:Stefan Majewski
928:Janusz Kupcewicz
929:René Girard
930:Alain Couriol
931:Manfred Kaltz
932:Klaus Fischer
933:Marius Trésor
934:Alain Giresse
935:Paulo Roberto Falcão
936:Luis Arconada
937:Mick Mills
938:Martin ONeill
939:Gerry Armstrong
940:Aleksandre Chivadze
941:Daniel Passarella
942:Ramón Díaz
943:Zico
944:Serginho Chulapa
945:Leovegildo Lins da Gama Júnior
946:Jesús María Zamora
947:Erich Obermayer
948:Bruno Pezzey
949:Reinhold Hintermaier
950:Billy Hamilton
951:Walter Meeuws
952:Khoren Oganesian
953:Antonio Cabrini
954:Daniel Passarella
955:Zbigniew Boniek
956:Saad Al-Houti
957:Zdeněk Nehoda
958:Ali Fergani
959:Elías Figueroa
960:Salah Assad
961:Tedj Bensaoula
962:Juan Carlos Letelier
963:Ramón Maradiaga
964:Ivica Šurjak
965:Thomas NKono
966:Francesco Graziani
967:Grégoire MBida
968:Norberto Huezo
969:Steve Sumner
970:Rubén Toribio Díaz
971:Włodzimierz Smolarek
972:Grzegorz Lato
973:Andrzej Buncol
974:Włodzimierz Ciołek
975:Guillermo La Rosa
976:Tibor Nyilasi
977:Alexandre Czerniatynski
978:József Varga
979:Aleksandre Chivadze
980:Ramaz Shengelia
981:Joe Jordan
982:Graeme Souness
983:Walter Schachner
984:Hans Krankl
985:Didier Six
986:Maxime Bossis
987:Abdullah Al-Buloushi
988:Eduardo Laing
989:Uwe Reinders
990:Gustavo Moscoso
991:Enrique Saura
992:Ivan Gudelj
993:Yuri Gavrilov
994:Sergei Pavlovich Baltacha
995:Bruno Conti
996:Rubén Toribio Díaz
997:Éder Aleixo de Assis
998:David Narey
999:Daniel Bertoni
1000:Osvaldo Ardiles
1001:Gábor Pölöskei
1002:Faisal Al-Dakhil
1003:Bryan Robson
1004:Paul Mariner
1005:Gérard Soler
1006:Rabah Madjer
1007:Lakhdar Belloumi
1008:Héctor Zelaya
1009:Tibor Nyilasi
1010:László Fazekas
1011:József Tóth
1012:László Kiss
1013:Lázár Szentes
1014:Luis Ramírez Zapata
1015:Danny McGrain
1016:Kenny Dalglish
1017:John Wark
1018:John Robertson
1019:Steve Archibald
1020:Steve Sumner
1021:Steve Wooddin
1022:Andriy Bal
1023:Ruud Krol
1024:Mario Kempes
1025:Dick Nanninga
1026:Émerson Leão
1027:Nelinho
1028:Dirceu
1029:Franco Causio
1030:Ernie Brandts
1031:Arie Haan
1032:Robert Sara
1033:Berti Vogts
1034:Bernd Hölzenbein
1035:Kazimierz Deyna
1036:Roberto Dinamite
1037:Héctor Chumpitaz
1038:Alberto Tarantini
1039:Leopoldo Luque
1040:René Houseman
1041:Rüdiger Abramczik
1042:Dieter Müller
1043:René van de Kerkhof
1044:Johnny Rep
1045:Willy van de Kerkhof
1046:Erich Obermayer
1047:Juan Manuel Asensi
1048:Björn Nordqvist
1049:Ali Parvin
1050:José Velásquez
1051:Teófilo Cubillas
1052:Hassan Rowshan
1053:Bruce Rioch
1054:Archie Gemmill
1055:Zoltán Kereki
1056:Christian Lopez
1057:Marc Berdoll
1058:Sándor Zombori
1059:Arturo Vázquez Ayala
1060:Kazimierz Deyna
1061:Víctor Rangel
1062:Témime Lahzami
1063:Archie Gemmill
1064:Iraj Danaeifard
1065:Roberto Bettega
1066:Romeo Benetti
1067:Hansi Müller
1068:Heinz Flohe
1069:Rivellino
1070:Thomas Sjöberg
1071:José Reinaldo de Lima
1072:Pirri
1073:Daniel Ruiz
1074:César Cueto
1075:Renato Zaccarelli
1076:Bernard Lacombe
1077:Ali Kaabi
1078:Néjib Ghommidh
1079:Mokhtar Dhouieb
1080:Károly Csapó
1081:Johan Cruyff
1082:Franz Beckenbauer
1083:Gerd Müller
1084:Marinho Peres
1085:Johan Neeskens
1086:Johan Cruyff
1087:Enrique Wolff
1088:Bernd Bransch
1089:Joachim Streich
1090:Dragan Džajić
1091:Ralf Edström
1092:Conny Torstensson
1093:Ivica Šurjak
1094:Jovan Aćimović
1095:Stanislav Karasi
1096:Miguel Ángel Brindisi
1097:Miguel Ángel Brindisi
1098:Jairzinho
1099:Rob Rensenbrink
1100:Bo Larsson
1101:Wolfgang Overath
1102:Rainer Bonhof
1103:Jürgen Grabowski
1104:Roland Sandberg
1105:Roberto Perfumo
1106:Ruud Krol
1107:Hristo Bonev
1108:Theo de Jong
1109:Giacinto Facchetti
1110:Fabio Capello
1111:Ladislao Mazurkiewicz
1112:Wilner Nazaire
1113:Héctor Yazalde
1114:Rubén Ayala
1115:Emmanuel Sanon
1116:Billy Bremner
1117:Peter Wilson
1118:Francisco Valdés
1119:Kidumu Mantantu
1120:Wilson da Silva Piazza
1121:Valdomiro Vaz Franco
1122:Jerzy Gorgoń
1123:Hristo Bonev
1124:Ricardo Pavoni
1125:Bernhard Cullmann
1126:Dušan Bajević
1127:Dragan Džajić
1128:Josip Katalinski
1129:Vladislav Bogićević
1130:Branko Oblak
1131:Ilija Petković
1132:Sergio Ahumada
1133:Martin Hoffmann
1134:Juan Carlos Masnik
1135:Gianni Rivera
1136:Pietro Anastasi
1137:Ramón Heredia
1138:Carlos Babington
1139:Peter Lorimer
1140:Carlos Alberto Torres
1141:Pelé
1142:Gérson
1143:Carlos Alberto Torres
1144:Roberto Boninsegna
1145:Uwe Seeler
1146:Luis Ubiña
1147:Tarcisio Burgnich
1148:Luigi Riva
1149:Karl-Heinz Schnellinger
1150:Clodoaldo
1151:Luis Cubilla
1152:Tostão
1153:Alberto Gallardo
1154:Gustavo Peña
1155:José Luis González Dávila
1156:Albert Shesternyov
1157:Bobby Moore
1158:Franz Beckenbauer
1159:Uwe Seeler
1160:Alan Mullery
1161:Martin Peters
1162:Paul Van Himst
1163:Mordechai Spiegler
1164:Aleksandar Shalamanov
1165:Driss Bamous
1166:Dobromir Zhechev
1167:Maouhoub Ghazouani
1168:Ivo Viktor
1169:Mircea Lucescu
1170:Florea Dumitrache
1171:Emerich Dembrovschi
1172:Salvador Mariona
1173:Anatoliy Byshovets
1174:Javier Valdivia
1175:Javier Fragoso
1176:Juan Ignacio Basaguren
1177:Boris Gaganelov
1178:Reinhard Libuda
1179:Asparuh Nikodimov
1180:Todor Kolev
1181:Tommy Svensson
1182:Tom Turesson
1183:Mordechai Spiegler
1184:Alexander Horváth
1185:Alexandru Neagu
1186:Ladislav Petráš
1187:Kakhi Asatiani
1188:Vitaliy Khmelnytskyi
1189:Raoul Lambert
1190:Roberto Challe
1191:Wilfried Van Moer
1192:Houmane Jarir
1193:Ivan Dimitrov
1194:Héctor Chumpitaz
1195:Dinko Dermendzhiev
1196:Pedro Rocha
1197:Ildo Maneiro
1198:Juan Mujica
1199:Geoff Hurst
1200:Helmut Haller
1201:Wolfgang Weber
1202:Mário Coluna
1203:Lev Yashin
1204:José Augusto Torres
1205:Eduard Malofeyev
1206:Bobby Charlton
1207:Valeriy Porkujan
1208:Pak Seung-zin
1209:Eusébio
1210:José Augusto de Almeida
1211:Pak Seung-zin
1212:Li Dong-woon
1213:Yang Seung-kook
1214:Antonio Rattín
1215:Ferenc Sipos
1216:Igor Chislenko
1217:Ferenc Bene
1218:Horacio Troche
